,host_response_rate,host_is_superhost,accommodates,bathrooms,bedrooms,beds,price,security_deposit,cleaning_fee,guests_included,extra_people,availability_60,availability_90,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,is_business_travel_ready,cancellation_policy,zvi,Number_of_days_as_host,number_of_amenities,review_period
3781,93,t,4,1.0,1.0,2.0,90,100,15,2,20,35,35,69,93.0,10.0,9.0,10.0,10.0,9.0,9.0,f,moderate,1917,897.0,20,836.0
3782,100,t,4,1.0,2.0,2.0,85,0,65,1,0,39,69,86,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1917,2352.0,13,861.0
3783,100,f,2,1.5,1.0,1.0,100,0,35,1,0,56,81,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1917,896.0,24,44.0
3784,100,f,6,1.0,2.0,3.0,104,300,65,4,10,15,38,71,93.0,10.0,9.0,10.0,10.0,10.0,9.0,f,strict_14_with_grace_period,1917,1523.0,26,831.0
3785,0,f,4,1.5,2.0,3.0,250,250,100,4,25,0,0,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1917,880.0,22,209.0
3786,100,t,4,1.5,2.0,2.0,179,200,50,1,0,28,55,75,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1917,923.0,22,775.0
3787,0,f,5,2.0,3.0,3.0,250,100,50,1,50,0,0,5,96.0,10.0,9.0,10.0,10.0,10.0,9.0,f,moderate,1917,912.0,22,351.0
3788,90,t,2,1.0,1.0,1.0,50,0,30,2,10,25,55,88,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1917,1231.0,39,819.0
3789,100,t,4,1.0,1.0,2.0,85,0,15,2,15,0,0,85,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1917,876.0,31,542.0
3790,100,t,3,1.0,1.0,2.0,75,0,0,1,0,0,0,57,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1917,3249.0,26,499.0
3791,100,f,2,2.0,1.0,1.0,58,0,20,2,100,49,79,112,94.0,10.0,9.0,10.0,10.0,9.0,9.0,f,flexible,1917,871.0,26,822.0
3792,0,f,2,1.0,1.0,1.0,215,300,65,1,0,0,0,5,95.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,1917,2525.0,25,287.0
3793,100,f,5,2.0,3.0,1.0,58,0,20,2,100,45,75,96,91.0,9.0,9.0,10.0,10.0,9.0,9.0,f,flexible,1917,871.0,29,813.0
3794,100,f,1,2.0,1.0,1.0,38,0,20,1,50,39,69,101,95.0,10.0,9.0,10.0,10.0,10.0,10.0,f,flexible,1917,871.0,26,820.0
3795,0,f,2,1.0,1.0,1.0,109,95,35,4,12,0,0,3,93.0,8.0,10.0,10.0,10.0,8.0,9.0,f,flexible,1917,1187.0,15,11.0
3796,100,f,3,1.5,2.0,2.0,150,250,95,2,25,49,79,2,90.0,9.0,9.0,9.0,9.0,9.0,9.0,f,strict_14_with_grace_period,1917,2007.0,28,3.0
3797,100,t,2,1.5,1.0,2.0,46,0,0,1,20,24,48,210,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1917,862.0,26,792.0
3798,100,t,12,2.0,4.0,0.0,600,0,225,8,25,47,77,34,99.0,10.0,10.0,10.0,10.0,10.0,9.0,f,strict_14_with_grace_period,1917,2164.0,44,798.0
3799,100,t,4,1.0,1.0,1.0,109,0,40,2,0,44,69,98,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,1917,1249.0,32,806.0
3800,100,f,2,1.0,1.0,1.0,38,0,20,1,0,47,65,44,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1917,889.0,21,728.0
3801,100,f,2,1.0,1.0,1.0,49,300,55,1,0,26,56,62,91.0,9.0,9.0,10.0,10.0,10.0,9.0,f,strict_14_with_grace_period,1917,1523.0,31,791.0
3802,100,t,7,1.0,3.0,3.0,135,250,40,2,20,10,10,85,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1917,1071.0,47,799.0
3803,100,t,12,2.0,4.0,4.0,600,0,225,8,25,52,82,15,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1917,2164.0,44,764.0
3804,100,t,2,2.0,1.0,1.0,48,0,15,1,20,38,67,130,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,moderate,1917,1275.0,43,787.0
3805,100,t,2,1.0,1.0,1.0,60,0,18,1,13,54,84,86,97.0,10.0,9.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1917,988.0,20,707.0
3806,100,t,2,1.0,1.0,1.0,44,0,0,1,0,3,9,121,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,1917,2414.0,18,806.0
3807,100,t,6,1.0,1.0,3.0,125,0,30,2,25,0,0,85,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1917,876.0,37,781.0
3808,100,t,14,1.0,1.0,1.0,55,0,10,2,35,15,35,42,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1917,1372.0,41,685.0
3809,100,t,14,1.0,1.0,1.0,50,0,10,2,35,18,18,50,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,moderate,1917,1372.0,43,673.0
3810,100,t,14,1.0,1.0,1.0,60,0,10,2,35,38,58,46,97.0,10.0,9.0,10.0,10.0,10.0,10.0,f,moderate,1917,1372.0,44,527.0
3811,0,f,2,1.0,1.0,1.0,70,0,0,1,0,0,0,6,100.0,10.0,10.0,10.0,9.0,10.0,10.0,f,flexible,1917,1737.0,11,13.0
3812,100,t,2,1.0,1.0,2.0,100,0,65,2,25,28,28,33,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,1917,2558.0,34,646.0
3813,100,f,2,1.0,1.0,2.0,90,100,5,1,0,8,25,36,95.0,10.0,9.0,10.0,10.0,10.0,10.0,f,moderate,1917,830.0,31,789.0
3814,100,t,4,1.0,0.0,2.0,100,100,35,1,0,30,57,78,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,1917,1154.0,30,767.0
3815,100,t,4,1.0,1.0,2.0,70,150,30,2,10,16,32,100,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1917,2472.0,30,782.0
3816,90,f,6,1.0,2.0,2.0,165,350,65,1,0,22,52,52,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1917,833.0,26,744.0
3817,0,f,3,1.0,1.0,1.0,115,250,15,1,0,0,0,30,93.0,10.0,9.0,10.0,10.0,10.0,9.0,f,moderate,1917,2758.0,13,440.0
3818,100,t,4,1.0,2.0,2.0,130,0,45,1,0,18,39,209,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1917,1415.0,36,769.0
3819,100,t,4,1.0,2.0,1.0,120,0,25,1,0,0,0,17,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1917,2479.0,7,329.0
3820,100,f,5,1.0,2.0,2.0,65,100,28,2,14,24,41,219,93.0,10.0,9.0,10.0,10.0,10.0,10.0,f,moderate,1917,866.0,48,718.0
3821,100,f,2,1.0,1.0,1.0,60,0,10,1,0,0,8,16,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,1917,1203.0,28,757.0
3822,100,t,12,1.0,2.0,0.0,137,0,39,2,33,24,48,128,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1917,850.0,52,739.0
3823,0,f,3,1.0,1.0,1.0,49,0,0,1,0,0,0,9,78.0,9.0,6.0,9.0,9.0,9.0,7.0,f,flexible,1917,844.0,13,318.0
3824,100,t,2,1.5,1.0,1.0,36,0,0,1,14,1,14,142,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1917,1348.0,31,644.0
3825,100,t,8,2.0,3.0,8.0,200,0,170,1,0,50,80,32,96.0,10.0,10.0,10.0,10.0,10.0,9.0,f,strict_14_with_grace_period,1917,782.0,37,700.0
3826,100,t,10,2.0,4.0,0.0,214,0,195,1,0,40,66,12,97.0,9.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1917,782.0,42,657.0
3827,100,t,5,1.0,2.0,4.0,127,0,170,1,0,44,70,9,91.0,10.0,10.0,10.0,9.0,9.0,9.0,f,strict_14_with_grace_period,1917,782.0,28,517.0
3828,100,t,5,1.0,2.0,3.0,121,0,170,1,0,49,75,13,100.0,10.0,10.0,10.0,10.0,10.0,9.0,f,strict_14_with_grace_period,1917,782.0,41,599.0
3829,100,t,2,2.0,1.0,1.0,55,0,15,1,20,47,77,84,95.0,10.0,9.0,10.0,10.0,10.0,10.0,f,moderate,1917,1275.0,43,715.0
3830,0,f,8,1.5,1.0,2.0,300,0,35,2,5,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1917,1985.0,19,0.0
3831,100,f,4,2.0,2.0,2.0,366,500,130,1,0,51,81,9,96.0,9.0,10.0,9.0,10.0,9.0,8.0,f,moderate,1917,2576.0,42,678.0
3832,100,t,2,1.0,0.0,2.0,55,300,50,1,15,33,63,19,97.0,10.0,9.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1917,1750.0,19,371.0
3833,100,t,5,1.0,3.0,4.0,99,0,170,1,0,36,66,18,94.0,9.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1917,782.0,39,531.0
3834,100,t,3,1.0,1.0,2.0,65,0,30,2,35,22,40,130,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,moderate,1917,1284.0,38,712.0
3835,100,t,2,1.0,1.0,1.0,50,0,14,1,15,11,11,104,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1917,923.0,27,685.0
3836,100,t,6,2.0,3.0,4.0,220,0,95,1,0,47,77,42,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,1917,2806.0,28,693.0
3837,100,f,4,2.0,2.0,2.0,245,400,142,4,0,16,16,7,91.0,9.0,10.0,10.0,10.0,9.0,9.0,f,strict_14_with_grace_period,1917,1698.0,34,672.0
3838,100,f,2,1.0,1.0,1.0,74,0,0,2,25,15,27,29,89.0,9.0,9.0,9.0,9.0,9.0,9.0,f,flexible,1917,734.0,16,670.0
3839,100,f,4,1.0,2.0,2.0,98,0,0,1,0,48,78,64,88.0,9.0,9.0,10.0,9.0,9.0,9.0,f,flexible,1917,729.0,17,694.0
3840,100,f,4,1.0,2.0,2.0,99,0,0,1,0,50,80,92,92.0,9.0,9.0,10.0,10.0,9.0,9.0,f,flexible,1917,729.0,14,672.0
3841,0,f,4,1.0,2.0,2.0,149,0,30,1,0,0,0,17,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,1917,1008.0,22,250.0
3842,100,f,6,1.0,2.0,3.0,100,0,75,4,25,24,53,60,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1917,2760.0,27,686.0
3843,100,f,1,1.0,1.0,1.0,48,0,10,1,15,0,0,2,80.0,9.0,10.0,10.0,9.0,10.0,8.0,f,flexible,1917,767.0,18,365.0
3844,100,t,8,2.0,3.0,4.0,204,0,100,4,50,36,52,26,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1917,852.0,58,673.0
3845,100,t,5,2.0,2.0,3.0,150,0,55,3,30,43,68,43,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1917,974.0,36,680.0
3846,100,f,4,1.0,3.0,2.0,75,0,65,2,25,31,61,14,98.0,10.0,9.0,10.0,10.0,10.0,10.0,f,moderate,1917,742.0,24,548.0
3847,90,f,10,2.0,2.0,2.0,150,650,85,6,15,0,0,58,96.0,10.0,10.0,10.0,9.0,10.0,10.0,f,strict_14_with_grace_period,1917,833.0,28,651.0
3848,100,t,2,1.0,0.0,1.0,95,0,0,1,0,24,54,102,95.0,10.0,9.0,10.0,10.0,10.0,10.0,f,flexible,1917,1841.0,17,688.0
3849,100,t,2,1.0,1.0,1.0,50,300,0,1,8,37,67,25,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,1917,934.0,19,125.0
3850,100,t,2,1.0,1.0,1.0,60,0,0,1,0,30,60,102,97.0,10.0,9.0,10.0,10.0,10.0,10.0,f,moderate,1917,2224.0,29,643.0
3851,100,f,6,1.0,2.0,3.0,99,300,65,4,10,34,60,83,95.0,10.0,9.0,10.0,10.0,10.0,9.0,f,flexible,1917,2190.0,34,669.0
3852,0,t,2,1.0,1.0,1.0,100,0,40,1,0,0,0,67,95.0,10.0,9.0,10.0,10.0,10.0,9.0,f,strict_14_with_grace_period,1917,2017.0,17,475.0
3853,100,t,2,1.0,1.0,1.0,50,0,10,1,10,0,0,111,98.0,10.0,9.0,10.0,10.0,10.0,10.0,f,flexible,1917,1520.0,20,663.0
3854,60,f,2,1.0,1.0,1.0,81,500,35,2,50,53,83,21,95.0,10.0,10.0,10.0,10.0,10.0,9.0,f,moderate,1917,929.0,19,637.0
3855,100,f,5,2.0,3.0,2.0,200,0,100,1,50,0,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,strict_14_with_grace_period,1917,1073.0,18,0.0
3856,100,t,4,1.0,2.0,2.0,79,150,39,4,0,28,58,76,97.0,10.0,10.0,10.0,10.0,10.0,9.0,f,moderate,1917,1003.0,45,653.0
3857,100,t,6,1.0,3.0,3.0,160,150,75,4,15,22,52,88,98.0,10.0,10.0,10.0,10.0,9.0,10.0,f,flexible,1917,1496.0,44,660.0
3858,75,t,2,2.0,1.0,1.0,160,0,30,1,0,34,64,32,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1917,1862.0,18,629.0
3859,0,f,3,1.0,1.0,2.0,95,0,50,2,15,0,0,15,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1917,1543.0,31,63.0
3860,100,t,4,1.0,2.0,2.0,120,0,10,1,0,15,45,63,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,1917,697.0,21,645.0
3861,100,t,6,1.0,3.0,4.0,139,250,75,1,0,33,59,93,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1917,693.0,36,641.0
3862,100,f,4,2.0,2.0,2.0,175,250,50,1,0,3,7,16,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1917,1432.0,25,630.0
3863,100,f,4,2.0,2.0,2.0,0,0,50,1,0,0,0,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1917,1320.0,26,15.0
3864,100,f,4,1.0,1.0,2.0,45,0,50,1,0,42,47,61,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1917,993.0,35,645.0
3865,0,f,2,1.0,1.0,1.0,92,0,9,1,0,44,74,18,99.0,10.0,9.0,10.0,10.0,10.0,10.0,f,flexible,1917,1284.0,21,334.0
3866,100,t,4,1.0,2.0,2.0,120,0,10,2,8,0,0,31,92.0,9.0,8.0,10.0,10.0,10.0,9.0,f,moderate,1917,1520.0,20,560.0
3867,100,f,1,1.0,1.0,1.0,20,0,10,1,0,0,0,37,96.0,10.0,9.0,10.0,10.0,9.0,10.0,f,strict_14_with_grace_period,1917,2189.0,15,619.0
3868,0,f,7,1.0,3.0,3.0,180,0,75,1,0,0,0,5,90.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1917,1522.0,14,138.0
3869,100,f,6,1.0,2.0,3.0,108,0,69,4,10,31,57,94,94.0,10.0,9.0,10.0,10.0,9.0,10.0,f,moderate,1917,799.0,42,526.0
3870,100,t,6,1.0,2.0,4.0,110,500,59,2,15,31,61,119,97.0,10.0,10.0,10.0,10.0,9.0,10.0,f,strict_14_with_grace_period,1917,784.0,35,556.0
3871,92,t,8,2.5,3.0,6.0,215,250,100,4,10,35,65,43,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1917,1027.0,29,603.0
3872,100,t,9,2.0,3.0,3.0,350,150,250,6,25,39,69,17,98.0,9.0,10.0,10.0,10.0,10.0,9.0,f,strict_14_with_grace_period,1917,2164.0,45,222.0
3873,80,f,2,1.0,1.0,1.0,75,0,20,1,25,51,81,17,98.0,10.0,10.0,10.0,10.0,10.0,9.0,f,flexible,1917,2557.0,9,465.0
3874,100,t,3,1.0,1.0,1.0,85,200,45,2,10,0,0,51,98.0,10.0,9.0,10.0,10.0,10.0,10.0,f,moderate,1917,1971.0,17,612.0
3875,100,t,3,1.0,1.0,2.0,110,150,45,2,25,11,15,93,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1917,811.0,30,515.0
3876,100,t,2,1.0,1.0,1.0,60,0,15,1,0,8,27,59,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1917,1889.0,26,535.0
3877,100,t,4,1.0,0.0,2.0,125,0,50,2,25,29,29,70,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1917,2280.0,35,529.0
3878,100,f,4,1.0,1.0,1.0,39,0,20,2,20,16,42,125,92.0,10.0,9.0,10.0,10.0,10.0,9.0,f,strict_14_with_grace_period,1917,798.0,32,592.0
3879,100,f,2,1.0,1.0,1.0,75,0,0,1,0,21,45,22,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1917,1380.0,30,599.0
3880,0,f,2,1.0,1.0,1.0,75,0,10,1,0,0,0,20,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1917,627.0,27,90.0
3881,100,t,3,1.5,1.0,1.0,90,250,35,1,20,39,69,81,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,1917,626.0,52,491.0
3882,0,f,4,1.0,1.0,2.0,95,0,20,2,10,0,0,4,100.0,10.0,10.0,10.0,10.0,9.0,10.0,f,moderate,1917,2702.0,21,433.0
3883,50,f,4,1.0,2.0,2.0,102,200,75,1,0,5,6,11,91.0,10.0,8.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1917,1246.0,20,456.0
3884,100,f,4,1.0,2.0,2.0,79,100,45,2,15,31,54,69,95.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1917,1520.0,27,561.0
3885,90,t,4,1.0,2.0,2.0,90,0,50,4,15,0,0,16,95.0,10.0,9.0,10.0,10.0,10.0,9.0,f,flexible,1917,2605.0,27,426.0
3886,0,f,7,1.0,2.0,3.0,120,0,0,4,25,0,0,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,1917,1770.0,23,91.0
3887,100,t,3,1.0,1.0,2.0,68,0,25,2,20,33,63,31,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1917,2294.0,41,370.0
3888,100,t,6,1.0,2.0,3.0,199,0,60,4,10,30,55,117,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1917,1933.0,30,532.0
3889,90,f,1,1.0,1.0,1.0,70,0,10,1,0,36,59,50,92.0,9.0,9.0,10.0,10.0,10.0,10.0,f,moderate,1917,573.0,26,513.0
3890,100,f,3,1.0,2.0,2.0,135,0,35,3,75,49,79,28,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1917,1733.0,22,476.0
3891,100,f,2,1.0,1.0,1.0,75,0,50,1,0,34,64,12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1917,2613.0,60,174.0
3892,100,f,2,1.0,1.0,1.0,70,0,0,1,0,43,73,4,95.0,10.0,9.0,10.0,10.0,10.0,10.0,f,flexible,1917,965.0,20,440.0
3893,100,t,4,1.0,0.0,3.0,99,500,85,2,20,30,60,77,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1917,1689.0,41,467.0
3894,100,t,2,1.0,1.0,1.0,75,0,20,1,0,10,36,82,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1917,561.0,32,436.0
3895,0,f,8,1.5,4.0,3.0,350,0,150,1,0,0,12,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1917,1881.0,36,57.0
3896,100,f,4,1.0,2.0,2.0,120,0,100,4,25,15,39,10,92.0,10.0,10.0,10.0,9.0,9.0,9.0,f,moderate,1917,1098.0,32,487.0
3897,100,t,5,1.0,3.0,3.0,109,250,69,1,0,40,70,72,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1917,1204.0,37,470.0
3898,100,f,12,2.0,3.0,0.0,950,500,150,4,75,57,87,9,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1917,1327.0,26,470.0
3899,100,f,2,1.0,1.0,1.0,65,0,5,1,0,0,0,31,89.0,10.0,8.0,10.0,10.0,10.0,9.0,f,flexible,1917,1865.0,24,483.0
3900,100,f,2,1.0,1.0,1.0,80,0,0,1,0,47,73,41,91.0,9.0,8.0,10.0,10.0,10.0,9.0,f,strict_14_with_grace_period,1917,742.0,32,465.0
3901,100,t,2,2.5,1.0,1.0,99,0,15,1,15,43,67,54,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1917,758.0,50,395.0
3902,100,f,3,1.0,2.0,1.0,108,0,25,1,0,0,1,4,95.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,1917,1147.0,32,437.0
3903,100,f,2,1.0,1.0,1.0,50,0,10,1,15,18,18,7,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,1917,1895.0,17,119.0
3904,0,f,2,1.0,0.0,1.0,80,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,flexible,1917,1175.0,8,0.0
3905,100,f,6,1.0,3.0,3.0,168,0,150,4,5,34,64,27,95.0,9.0,9.0,10.0,10.0,10.0,9.0,f,moderate,1917,803.0,35,486.0
3906,100,f,2,1.0,1.0,1.0,70,0,25,2,25,0,0,16,94.0,10.0,10.0,10.0,10.0,9.0,9.0,f,strict_14_with_grace_period,1917,1435.0,20,428.0
3907,100,t,3,1.0,1.0,1.0,50,0,30,3,299,17,25,52,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1917,1912.0,47,174.0
3908,0,f,6,1.0,3.0,3.0,115,100,50,4,25,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,moderate,1917,2631.0,26,0.0
3909,100,t,2,1.0,1.0,1.0,80,0,15,1,10,43,73,47,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1917,520.0,26,463.0
3910,100,t,5,1.0,2.0,2.0,135,0,55,4,20,23,53,83,99.0,10.0,10.0,10.0,10.0,9.0,10.0,f,moderate,1917,2379.0,39,478.0
3911,100,f,1,1.0,1.0,1.0,41,0,0,1,7,37,67,32,99.0,10.0,9.0,10.0,10.0,9.0,10.0,f,flexible,1917,517.0,36,284.0
3912,100,t,8,2.0,3.0,4.0,149,250,79,6,25,49,56,45,94.0,10.0,10.0,10.0,10.0,10.0,9.0,f,moderate,1917,749.0,37,477.0
3913,92,t,10,2.5,3.0,6.0,215,250,100,4,10,42,72,23,97.0,10.0,9.0,10.0,10.0,9.0,10.0,f,strict_14_with_grace_period,1917,1027.0,45,386.0
3914,100,t,2,1.0,0.0,1.0,120,0,0,1,0,3,3,89,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1917,801.0,28,475.0
3915,90,t,8,2.0,4.0,4.0,97,350,75,6,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,strict_14_with_grace_period,1917,2165.0,4,0.0
3916,90,t,4,1.0,2.0,3.0,70,0,0,4,15,36,66,37,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1917,2165.0,31,447.0
3917,100,f,4,1.0,1.0,1.0,175,0,0,2,50,0,17,14,100.0,10.0,9.0,10.0,10.0,10.0,9.0,f,flexible,1917,1356.0,32,461.0
3918,100,t,4,1.0,1.0,2.0,100,150,30,2,20,29,59,39,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,1917,1517.0,33,337.0
3919,90,f,3,1.0,1.0,2.0,85,0,10,1,10,0,0,31,94.0,10.0,9.0,10.0,10.0,10.0,9.0,f,strict_14_with_grace_period,1917,986.0,20,435.0
3920,100,f,4,1.0,2.0,2.0,85,0,0,2,30,7,7,9,100.0,10.0,10.0,10.0,10.0,9.0,9.0,f,flexible,1917,2444.0,20,168.0
3921,100,t,2,1.0,1.0,2.0,55,0,10,2,15,4,5,51,100.0,10.0,10.0,10.0,10.0,9.0,10.0,f,moderate,1917,1353.0,19,447.0
3922,0,f,1,1.0,2.0,1.0,40,100,30,1,0,13,43,2,60.0,2.0,4.0,10.0,10.0,10.0,6.0,f,flexible,1917,493.0,40,33.0
3923,100,t,8,3.0,3.0,5.0,450,300,160,6,75,24,47,21,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1917,1730.0,42,380.0
3924,100,f,6,1.0,2.0,2.0,130,200,50,4,50,37,67,4,95.0,10.0,10.0,10.0,10.0,10.0,8.0,f,flexible,1917,871.0,7,167.0
3925,100,t,2,1.0,1.0,1.0,95,250,0,2,0,32,62,52,98.0,10.0,10.0,10.0,10.0,10.0,9.0,f,moderate,1917,2558.0,34,433.0
3926,100,t,4,1.0,1.0,2.0,99,400,85,1,0,13,43,18,93.0,10.0,9.0,10.0,10.0,10.0,10.0,f,moderate,1917,482.0,24,419.0
3927,100,t,2,1.0,1.0,1.0,50,100,25,1,0,36,59,60,99.0,10.0,10.0,10.0,10.0,9.0,10.0,f,moderate,1917,1496.0,33,435.0
3928,100,t,2,1.0,1.0,2.0,64,0,0,1,15,35,65,4,95.0,10.0,9.0,10.0,10.0,10.0,10.0,f,moderate,1917,1835.0,9,17.0
3929,100,t,5,1.0,2.0,2.0,150,0,60,2,20,37,67,58,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1917,474.0,36,412.0
3930,0,f,4,1.0,2.0,1.0,165,0,30,1,10,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,1917,2471.0,15,0.0
3931,100,t,2,1.0,1.0,1.0,98,0,25,2,25,39,69,14,99.0,10.0,9.0,10.0,10.0,9.0,10.0,f,strict_14_with_grace_period,1917,2280.0,19,416.0
3932,100,t,3,1.0,0.0,2.0,60,0,30,1,0,25,55,77,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,1917,1322.0,27,429.0
3933,0,t,3,1.0,1.0,2.0,80,0,25,1,0,0,0,10,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1917,1235.0,17,176.0
3934,0,f,6,3.5,3.0,3.0,160,0,40,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f,moderate,1917,2617.0,16,0.0
3935,100,f,4,2.0,2.0,2.0,280,0,100,4,20,12,42,9,98.0,10.0,10.0,10.0,10.0,10.0,9.0,f,moderate,1917,2067.0,24,328.0
3936,43,f,2,2.0,1.0,1.0,63,0,0,1,20,58,88,9,77.0,8.0,8.0,7.0,7.0,7.0,7.0,f,strict_14_with_grace_period,1917,1488.0,39,248.0
3937,0,f,3,1.0,2.0,1.0,105,0,25,2,20,0,0,5,100.0,10.0,9.0,10.0,10.0,10.0,10.0,f,moderate,1917,1775.0,18,295.0
3938,50,f,4,1.0,1.0,2.0,70,500,25,2,15,9,9,11,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict_14_with_grace_period,1917,454.0,16,382.0
